source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",The Feed,"Quordle 460 answer today: Check hints, clues and solutions to April 29 word puzzle - Economic Times","Todays puzzle might be easy but it is not a piece of cake, so beware! Use these Quordle hints, clues and solutions to protect your streak.",https://economictimes.indiatimes.com/news/new-updates/quordle-460-answer-today-check-hints-clues-and-solutions-to-april-29-word-puzzle/articleshow/99862306.cms,"https://img.etimg.com/thumb/msid-99862309,width-1070,height-580,imgsize-44082,overlay-economictimes/photo.jpg",2023-04-29T06:06:00Z,"Players can take a moment to relax after a challenging week of puzzles in Quordle. Although the game can be mercilessly difficult at times, today's puzzle offers a drastic reduction in difficulty, giâ€¦ [+1677 chars]",technology,in
"{'id': None, 'name': 'Jagran.com'}",Ashish Singh,"Apple Day Sale Offers: Get Massive Discounts On Apple iPhones, iPads, MacBooks, Apple Watch And AirPods - Jagran English",Vijay Sales Apple Day Offers Get massive discounts on Apple iPhones Apple MacBook Air Apple MacBook Pro Apple Watch Apple AirPods and other accessories,https://english.jagran.com/technology/apple-day-sale-offers-on-vijay-sales-with-more-discounts-on-apple-iphones-macbooks-ipads-and-more-10075568,https://imgeng.jagran.com/images/2023/apr/Apple Day Sales Offers1682747321691.jpg,2023-04-29T05:44:00Z,"Vijay Sales, one of the prominent gadget resellers, has announced the Apple Days Sale starting today. The sale will go on for the next six days and will end on May 4 and will offer great discounts onâ€¦ [+1680 chars]",technology,in
"{'id': None, 'name': 'Sportskeeda'}",Dipan Saha,All Genshin Impact VAs who have lent their voices to Honkai Star Rail - Sportskeeda,"Honkai Star Rail, the latest game from HoYoverse, has a lot in common with Genshin Impact, the companyâ€™s other smash hit.",https://www.sportskeeda.com/esports/all-genshin-impact-vas-lent-voices-honkai-star-rail,https://staticc.sportskeeda.com/editor/2023/04/49060-16827444646245-1920.jpg,2023-04-29T05:43:00Z,"Honkai Star Rail, the latest game from HoYoverse, has a lot in common with Genshin Impact, the companys other smash hit. Both action role-playing games may seem different from each other at first glaâ€¦ [+3433 chars]",technology,in
"{'id': None, 'name': 'Livemint'}",Livemint,"Amazon Great Summer Sale announced, to offer discount on smartphones, ACs, and other electronics | Mint - Mint","Amazon Great Summer Sale starts May 4. As always, Amazon Prime members will get early access to the sale.",https://www.livemint.com/technology/tech-news/amazon-great-summer-sale-announced-to-offer-discount-on-smartphones-acs-and-other-electronics-11682746153164.html,https://www.livemint.com/lm-img/img/2023/04/29/600x338/amazon_1682746376721_1682746376989.jpg,2023-04-29T05:34:30Z,"Online commerce website Amazon has announced a Great Summer Sale on its platform. The sale will start May 4, 2023 and will offer discounts on a range of products including smartphones, laptops, home â€¦ [+1663 chars]",technology,in
"{'id': None, 'name': 'Mysmartprice.com'}",https://www.facebook.com/chinnu.1125,Google Pixel 7a Real Life Images Leaked Ahead of Possible May 10 Google IO Launch - MySmartPrice,"The Google Pixel 7a, Google's affordable smartphone is expected to launch globally on May 10. Check out full details here.",https://www.mysmartprice.com/gear/google-pixel-7a-real-life-images-leaked-may-10-google-io-launch/,https://assets.mspimages.in/gear/wp-content/uploads/2023/04/Google-Pixel-7a-MSP-Exclusive.jpg,2023-04-29T04:53:52Z,,technology,in
"{'id': None, 'name': 'Livemint'}",Livemint,"Garena Free Fire Max redeem codes April 29, 2023: Grab daily rewards now | Mint - Mint",Garena Free Fire Max debuted in 2021 as an enhanced version of Free Fire after the Indian government banned Free Fire in the country.,https://www.livemint.com/technology/tech-news/garena-free-fire-max-redeem-codes-april-29-2023-grab-daily-rewards-now-11682743595251.html,https://www.livemint.com/lm-img/img/2023/04/29/600x338/Garena_Free_Fire_Max_1672112204136_1682743712320.webp,2023-04-29T04:49:03Z,"Garena Free Fire Max redeem codes are now available. The 12 digit alphanumeric numbers consist of capital letters and numbers. Using these codes, one can win in-game items like weapons, diamonds, skiâ€¦ [+1630 chars]",technology,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"On Samsung Galaxy S23, Galaxy S22, THIS hidden tool will erase objects from photos - HT Tech","If you are a Samsung smartphone user, then this hidden photo-editing tool will erase unwanted objects from photos in just a few steps.",https://tech.hindustantimes.com/how-to/on-samsung-galaxy-s23-galaxy-s22-this-hidden-tool-will-erase-objects-from-photos-71682742916389.html,https://images.hindustantimes.com/tech/img/2023/04/29/1600x900/Galaxy_S23_Ultra_Lifestyle_09_LI_1682743089036_1682743105050.jpg,2023-04-29T04:39:24Z,"If you are using a Samsung Galaxy S23, Galaxy S22, or some other Samsung smartphones, then know you have a hidden tool that can remove unwanted objects from photos. This need arises in certain situatâ€¦ [+1407 chars]",technology,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,Samsung Galaxy M14 review: An affordable 5G smartphone with pro max battery life - The Indian Express,,https://indianexpress.com/article/technology/tech-reviews/samsung-galaxy-m14-review-display-performance-camera-battery-life-8579038/,,2023-04-29T04:30:28Z,,technology,in
"{'id': None, 'name': 'TelecomTALK'}",https://www.facebook.com/TelecomTalk/,Reliance Jio 2.5GB Daily Data Plans Listed - TelecomTalk,"Reliance Jio, one of the largest telecom players in India, has four prepaid plans that offer 2.5GB of daily data.",https://telecomtalk.info/reliance-jio-25gb-daily-data-plans-listed/699242/,https://telecomtalk.info/wp-content/uploads/2023/04/reliance-jio-25gb-daily-data-plans-listed.jpg,2023-04-29T01:46:35Z,"Reliance Jio, one of the largest telecom players in India, has four prepaid plans that offer 2.5GB of daily data. These sorts of plans are not suitable for everyone. Only a handful of people choose sâ€¦ [+2309 chars]",technology,in
"{'id': None, 'name': 'WION'}",WION Web Team,"Apple iPhone 15 may come with an 'action button', reports suggest - WION","Apple iPhone 15 may come with an action button, reports suggest",https://www.wionews.com/technology/iphone-15-apple-features-iphone-15-release-date-action-button-587164,http://cdn.wionews.com/sites/default/files/2023/04/29/348414-untitled-design-65.jpg,2023-04-28T23:35:20Z,"Apple iPhone 15 Pro and Apple iPhone 15 Pro Max may come with a new ""action button"" that could allow users to activate personalised functions. With the ""action button"" on the upcoming Apple iPhone 15â€¦ [+1906 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,PS5 Sales Surge While Xbox Hardware Falls - IGN Daily Fix - IGN,"Sony is having a great year in hardware sales. During an earnings report, the company revealed that the PS5 has crossed 38 million units sold, and reaching a...",https://www.youtube.com/watch?v=9NI2yZc2CnI,https://i.ytimg.com/vi/9NI2yZc2CnI/maxresdefault.jpg,2023-04-28T23:17:00Z,,technology,in
"{'id': None, 'name': 'YouTube'}",,The Legend of Zelda: Tears of the Kingdom - Official 'Dive Into the Unknown' Trailer - IGN,Get another look at The Legend of Zelda: Tears of the Kingdom in this latest trailer for the upcoming game. Join Link on a new adventure when The Legend of Z...,https://www.youtube.com/watch?v=107u18QFnKA,https://i.ytimg.com/vi/107u18QFnKA/maxresdefault.jpg,2023-04-28T23:02:07Z,,technology,in
"{'id': None, 'name': 'Theregister.com'}",Tobias Mann,The end of Microsoft-brand peripherals is only Surface deep - The Register,"Redmond ditches own line of mice, keyboards, webcams",https://www.theregister.com/2023/04/28/the_end_of_microsoft_peripherals/,https://regmedia.co.uk/2023/04/28/shutterstock_microsoft_mouse.jpg,2023-04-28T22:10:00Z,"Microsoft is a brand synonymous with PCs, not just for its market-dominating Windows operating system, but also for the mice and keyboards we've used to interact with them over the past four decades.â€¦ [+2753 chars]",technology,in
"{'id': None, 'name': 'GSMArena.com'}",Michail,"Realme 11 Pro+ does test run on Geekbench, display specs confirmed too - GSMArena.com",The top-tier device in the Realme 11 series is equipped with a Dimensity 1080 chipset. The Realme 11 series is due to launch on May 10 and the latest info...,https://www.gsmarena.com/realme_11_pro_does_test_run_on_geekbench_display_specs_confirmed_too-news-58391.php,https://fdn.gsmarena.com/imgroot/news/23/04/realme-11-pro-plus-geekbench/-952x498w6/gsmarena_000.jpg,2023-04-28T21:59:02Z,The Realme 11 series is due to launch on May 10 and the latest info on the lineup includes the chipset and display specs of the top-end Pro+ model. The Realme 11 Pro+ appeared in a listing on Geekbenâ€¦ [+679 chars],technology,in
"{'id': None, 'name': 'Sportskeeda'}",archit sharma,Top 5 plot holes in video game storylines - Sportskeeda,"Video games have come far in the past few decades, with many featuring complex narratives.",https://www.sportskeeda.com/esports/top-plot-holes-video-game-storylines,https://staticc.sportskeeda.com/editor/2023/04/6b3f4-16826799760778-1920.jpg,2023-04-28T21:12:00Z,"Video games have come far in the past few decades, with many featuring complex narratives. Still, even the best gaming stories can have plot holes or narrative inconsistencies that can leave players â€¦ [+6042 chars]",technology,in
"{'id': None, 'name': 'Sportskeeda'}",Mridul Dutta,5 best GTA 5 mods for more money in 2023 - Sportskeeda,"Making money in GTA 5 is slightly easier than in its multiplayer counterpart. Rockstar Games offers decent money for almost all missions in the game, and the economy is also in line with the earnings.",https://www.sportskeeda.com/gta/5-best-gta-5-mods-money-2023,https://staticc.sportskeeda.com/editor/2023/04/608f3-16826804140985-1920.jpg,2023-04-28T19:07:00Z,"Making money in GTA 5 is slightly easier than in its multiplayer counterpart. Rockstar Games offers decent money for almost all missions in the game, and the economy is also in line with the earningsâ€¦ [+3600 chars]",technology,in
"{'id': None, 'name': 'Screen Rant'}",Ketaki Bhojnagarwala,How To Use One WhatsApp Account On Multiple Phones (Android & iPhone) - Screen Rant,"WhatsApp has supported linking multiple devices for a while, and it's now possible to use one WhatsApp account on multiple smartphones.",https://screenrant.com/whatsapp-account-multiple-phones-use-how/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/04/whatsapp-multiple-phones.jpg,2023-04-28T19:00:00Z,"A single WhatsApp account can now be used on up to four smartphones, making it easy to access the app on multiple devices. WhatsApp has allowed users to link additional devices for a while, but this â€¦ [+2612 chars]",technology,in
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Darrell Etherington,#NotMyAI and other TC news - TechCrunch,"Snapchat stepped in it with the global launch of their AI chatbot 'friend' for all users, and we look into why it went wrong.",https://techcrunch.com/2023/04/28/notmyai-and-other-tc-news/,"https://techcrunch.com/wp-content/uploads/2023/04/snapchat-my-ai-3.jpg?resize=1200,675",2023-04-28T18:53:21Z,"Snapchat Rolled out their generative AI chatbot My AI to their 750 million monthly users, so it feels like the right time to pause and ask whether were ready for the real thing â€” and ready or not, whâ€¦ [+187 chars]",technology,in
"{'id': None, 'name': 'Jagran.com'}",Vikas Yadav,Gmail Confidential Mode: How To Send Passcode-Protected Mails | Explained - Jagran English,While forward print copy and download functionality are disabled in this mode the receiver can still take a screengrab or click pictures of the message contents,https://english.jagran.com/technology/gmail-confidential-mode-how-to-send-passcode-protected-mails-explained-10075525,https://imgeng.jagran.com/images/2023/apr/confidential-mode-gmail1682703761297.jpg,2023-04-28T17:18:00Z,"GOOGLE'S Gmail is a popular email communication platform for work, education and personal purposes. But users often stump upon sensitive information that they wish to send to only one sender and restâ€¦ [+2024 chars]",technology,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Shriya Raina,Office Chairs Under Rs 2000 to Upgrade Your Workspace: Sitting Comfortably - Times of India,Most Searched Products News: Read this article to learn more about the best office chairs available online.,https://timesofindia.indiatimes.com/most-searched-products/home-decor-and-garden/office-decor/office-chairs-under-rs-2000-to-upgrade-your-workspace-sitting-comfortably/articleshow/99842638.cms,"https://static.toiimg.com/thumb/msid-99852497,width-1070,height-580,imgsize-281107,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-28T17:14:00Z,These office chairs under Rs 2000 are budget-friendly and do not compromise on comfort and support.,technology,in
"{'id': None, 'name': 'Sophos.com'}",Naked Security writer,Google wins court order to force ISPs to filter botnet traffic - Naked Security,"CryptBot criminals are alleged to have plundered browser passwords, illicitly-snapped screenshots, cryptocurrency account data, and more.",https://nakedsecurity.sophos.com/2023/04/28/google-wins-court-order-to-force-isps-to-filter-botnet-traffic/,https://nakedsecurity.sophos.com/wp-content/uploads/sites/2/2023/04/co-1200.png?w=775,2023-04-28T16:59:16Z,"A US court has recently unsealed a restraining order against a gang of alleged cybercrooks operating outside the country, based on a formal legal complaint from internet giant Google.
Google, it seeâ€¦ [+8020 chars]",technology,in
"{'id': None, 'name': 'Sportskeeda'}",Pranav_01,Top 5 games based in the Marvel Universe - Sportskeeda,"The Marvel Universe has captured the imagination of fans for decades, and the world of video games has given them a chance to live out their favorite superhero adventures.",https://www.sportskeeda.com/esports/top-games-based-marvel-universe,https://staticc.sportskeeda.com/editor/2023/04/846ad-16826709192217-1920.jpg,2023-04-28T16:07:00Z,"The Marvel Universe has captured the imagination of fans for decades, and the world of video games has given them a chance to live out their favorite superhero adventures. Numerous video games with wâ€¦ [+4797 chars]",technology,in
"{'id': None, 'name': 'Notebookcheck.net'}",Ricci Rox,Poco F5 Pro unboxing video and Poco F5 live images surface ahead of May 9 launch - Notebookcheck.net,"The Poco F5 series is set to debut globally on May 9. Both the vanilla Poco F5 and the Poco F5 Pro are known quantities, howeverâ€”essentially being rebadges of sorts of the Redmi Note 12 Turbo and Redmi K60 Pro.",https://www.notebookcheck.net/Poco-F5-Pro-unboxing-video-and-Poco-F5-live-images-surface-ahead-of-May-9-launch.710252.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/POCO_F5_LIVE_IMAGE_JTG_ELECTRONICS_2.JPG,2023-04-28T15:44:56Z,"Xiaomi has confirmed its plans to launch the Poco F5 and Poco F5 Pro on May 9. Ahead of that date, however, both phones have been outed, with live images, specs, and even an unboxing video of the Pocâ€¦ [+1195 chars]",technology,in
"{'id': None, 'name': 'Deccan Herald'}",IANS,"First babies born after being conceived by PlayStation-controlled robot, could make IVF cheaper - Deccan Herald","Overture Life, a Spanish startup, which developed a sperm-injecting robot that can be controlled using a PlayStation controller, has successfully fertilised human eggs, giving birth to two healthy babies. According to a report by MIT Technology Review, one ofâ€¦",https://www.deccanherald.com/international/world-offbeat/first-babies-born-after-being-conceived-by-playstation-controlled-robot-could-make-ivf-cheaper-1213879.html,https://www.deccanherald.com/sites/dh/files/articleimages/2023/04/28/file7gu2doz07ntqnqr3gx5-1-1213879-1682696152.jpg,2023-04-28T15:35:52Z,"Overture Life, a Spanish startup, which developed a sperm-injecting robot that can be controlled using a PlayStation controller, has successfully fertilised human eggs, giving birth to two healthy baâ€¦ [+2226 chars]",technology,in
