source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'Hindustan Times'}",HT Entertainment Desk,"Anupam Kher pays David Dhawan a visit, recalls â€˜Varun used to be in half pants' - Hindustan Times",Anupam Kher gave David Dhawan a surprise visit at his home and shared a video from the place. He talked about how his wife still makes egg bhurji for him. | Bollywood,https://www.hindustantimes.com/entertainment/bollywood/anupam-kher-pays-david-dhawan-a-surprise-visit-recalls-varun-dhawan-used-to-be-in-half-pants-or-even-les-101684821393374.html,https://www.hindustantimes.com/ht-img/img/2023/05/23/1600x900/rohit_dhawan_house_1684822734716_1684822734918.jpg,2023-05-23T07:08:30Z,Anupam Kher recently visited filmmaker and close friend David Dhawan at his house and shared a candid video of their reunion. He shared the video on Twitter and mentioned how things continue to remaiâ€¦ [+2267 chars],entertainment,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,OnePlus 11 5G Marble Odyssey edition with marble based back panel announced - The Indian Express,,https://indianexpress.com/article/technology/tech-news-technology/oneplus-11-5g-marble-odyssey-edition-price-features-launch-sale-8627835/,,2023-05-25T04:28:05Z,,general,in
"{'id': None, 'name': 'The Indian Express'}",Education Desk,GSEB SSC 10th Result 2023 declared: List of websites to check scores online (gseb.org) - The Indian Express,"Gujarat Board 10th Result 2023: Students can check their results at the official website after entering their roll number, mobile number, registration number and date of birth.",https://indianexpress.com/article/education/gseb-gujarat-class-10th-ssc-results-2023-gseb-org-8624339/,https://images.indianexpress.com/2023/05/gujarat-website.jpg,2023-05-25T04:07:24Z,GSEB Gujarat Board SSC 10th Result 2023: The Gujarat Secondary and Higher Secondary Education Board (GSHSEB) today declared the class 10 result at 8 am at their official website â€“ gseb.org. Students â€¦ [+134 chars],general,in
"{'id': None, 'name': 'NDTV News'}",NDTV Sports Desk,"""Welcome To 5/5 Club"": Anil Kumble Pays Special Tribute To Akash Madhwal After Heroics In IPL 2023 E.. - NDTV Sports",Akash Madhwal's exploits were enough to put him in an elite list comprising massive names like Anil Kumble and Jasprit Bumrah,https://sports.ndtv.com/ipl-2023/welcome-to-5-5-club-anil-kumble-pays-special-tribute-to-akash-madhwal-after-heroics-in-ipl-2023-eliminator-4064337,"https://c.ndtvimg.com/2023-05/8pnvoojg_akash-madhwal-afp_625x300_25_May_23.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=675",2023-05-25T03:56:00Z,"With nine wickets in his last two outings, including a 5/5 in the IPL 2023 Eliminator against the Lucknow Super Giants on Wednesday, Mumbai Indians pacer Akash Madhwal has impressed everyone with hisâ€¦ [+2464 chars]",general,in
"{'id': None, 'name': 'Hindustan Times'}",Krishna Priya Pallavi,"Cannes 2023: Sunny Leone with Anurag Kashyap, Rahul Bhat steals the spotlight at Kennedy screening in risquÃ© gown - Hindustan Times",Sunny Leone walked the red carpet with Anurag Kashyap and Rahul Bhat for the screening of Kennedy. She stole the spotlight in a risquÃ© gown. | Fashion Trends,https://www.hindustantimes.com/lifestyle/fashion/cannes-2023-sunny-leone-with-anurag-kashyap-rahul-bhat-at-kennedy-screening-see-pics-101684983708074.html,https://www.hindustantimes.com/ht-img/img/2023/05/25/1600x900/Sunny_Leone_Anurag_Kashyap_Rahul_Bhat_Kennedy_1684983917097_1684983929144.jpg,2023-05-25T03:08:15Z,Actor Sunny Leone just experienced the proudest moment of her career at the 2023 Cannes Film Festival. Sunny walked the red carpet at the 76th edition of the prestigious film festival for the screeniâ€¦ [+1816 chars],general,in
"{'id': None, 'name': 'Livemint'}",Livemint,"Garena Free Fire Max redeem codes May 25, 2023: Get revolt weapon loot crate, diamonds voucher, more | Mint - Mint",Developers of the game keep updating these codes daily. There is also a dedicated microsite where players can visit to redeem the available codes.,https://www.livemint.com/technology/tech-news/garena-free-fire-max-redeem-codes-may-25-2023-get-revolt-weapon-loot-crate-diamonds-voucher-more-11684983566104.html,https://www.livemint.com/lm-img/img/2023/05/25/600x338/gg_1668573752178_1684983991798.png,2023-05-25T03:06:45Z,"Garena Free Fire Max redeem codes can be used to win in-game items like weapons, diamonds, skins and more. These 12 digit alphanumeric codes consist of capital letters and numbers. For those unaware,â€¦ [+1838 chars]",general,in
"{'id': None, 'name': 'Hindustan Times'}",HT Sports Desk,Why was De Kock dropped in IPL Eliminator vs MI? LSG skipper Pandya explains - Hindustan Times,"In De Kock's absence, LSG recalled Kyle Mayers into the XI and was introduced as an Impact Substitute in the second half of the match. | Cricket",https://www.hindustantimes.com/cricket/hes-a-quality-batter-but-lsg-skipper-krunal-pandya-explains-reason-behind-de-kocks-snub-from-ipl-eliminator-vs-mi-101684953232321.html,https://www.hindustantimes.com/ht-img/img/2023/05/24/1600x900/PTI05-20-2023-000407A-0_1684961471317_1684961514993.jpg,2023-05-25T03:05:28Z,Lucknow Super Giants' (LSG) journey in IPL 2023 came to an on end on Wednesday as the team endured a heavy 81-run defeat against Mumbai Indians (MI) in the Eliminator tie played at Chepauk. Akash Madâ€¦ [+1966 chars],general,in
"{'id': None, 'name': 'India Today'}",India Today News Desk,"PM Modi to flag off Delhi-Dehradun Vande Bharat Express today. Check timings, ticket price - India Today",Uttarakhand is all set to get its first Vande Bharat Express train today. Prime Minister Narendra Modi will virtually inaugurate the Delhi-Dehradun Vande Bharat at 11 am. Here are the details on timings and ticket fare.,https://www.indiatoday.in/india/story/pm-modi-inaugurate-delhi-dehradun-vande-bharat-check-timings-stoppages-ticket-price-2383965-2023-05-25,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202305/vande_bharat-sixteen_nine.png?VersionId=hz2LHdk9TToNtDGl9pFUR6VBPJ65LNkC,2023-05-25T03:02:29Z,By India Today News Desk: Prime Minister Narendra Modi will virtually inaugurate the Delhi (Anand Vihar)-Dehradun Vande Bharat Express today. This will be the first Vande Bharat to be introduced in Uâ€¦ [+1726 chars],general,in
"{'id': None, 'name': 'The Indian Express'}",Lifestyle Desk,World Thyroid Day: Ways to effectively diagnose and manage the condition among the elderly - The Indian Express,"""Any new onset symptoms in the elderly, which are not fully explainable, should warrant an evaluation of thyroid function tests,"" said Dr Harshal Ekatpure, consultant endocrinologist and diabetologist, Ruby Hall Clinic, Pune",https://indianexpress.com/article/lifestyle/health/world-thyroid-day-disorder-symptoms-diagnosis-management-prevention-elderly-8626698/,https://images.indianexpress.com/2023/05/thyroid_200_getty_elderly.jpg,2023-05-25T02:50:20Z,"While everyone needs to be careful about their health, when it comes to the elderly population, especially those living with an ailment, one needs to be extra cautious. The same also applies for the â€¦ [+4615 chars]",general,in
"{'id': None, 'name': 'GSMArena.com'}",Vlad,iPhones running iOS 17 to be usable as smart displays when locked - GSMArena.com,"A new rumor also claims that performance improvements are to be expected. iOS 17 is coming later this year alongside new iPhones, and a new report today...",https://www.gsmarena.com/iphones_running_ios_17_to_be_usable_as_smart_displays_when_locked-news-58665.php,https://fdn.gsmarena.com/imgroot/news/23/05/ios-17-smart-display-mode/-952x498w6/gsmarena_000.jpg,2023-05-25T02:46:01Z,"iOS 17 is coming later this year alongside new iPhones, and a new report today from the generally very reliable Mark Gurman at Bloomberg sheds some light on what we can expect from Apple's next OS veâ€¦ [+1705 chars]",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Surendra Singh,Indian researchers develop method of harvesting artificial light using organic nanotubes - Indiatimes.com,"Science News: NEW DELHI: Inspired by natural photosynthetic systems, Indian researchers have developed a new method of harvesting artificial light using organic nan.",https://timesofindia.indiatimes.com/home/science/indian-researchers-develop-method-of-harvesting-artificial-light-using-organic-nanotubes/articleshow/100488396.cms,"https://static.toiimg.com/thumb/msid-100488382,width-1070,height-580,imgsize-10044,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-05-25T02:29:00Z,"<ul><li>News</li>
<li>Science News</li>
<li>Indian researchers develop method of harvesting artificial light using organic nanotubes</li></ul>
FOLLOW US ON SOCIAL MEDIAFacebookTwitterInstagramKOO â€¦ [+9 chars]",general,in
"{'id': None, 'name': 'Zoom'}",TN Education Desk,"pseb.ac.in 2023 12th Result LINK Now ACTIVE, Check Punjab Board, PBSE Class 12 Result Here - Times Now",Punjab Board 12th Result 2023 link is now active. PSEB Punjab Board 12th result was declared yesterday and the overall passing percentage was recorded at 92.47%. Students can now download their PSEB marksheet on pseb.ac.in and indiaresults.com.,https://www.timesnownews.com/education/pseb-ac-in-2023-12th-result-link-now-active-check-punjab-board-pbse-class-12-result-here-article-100487670,"https://static.tnn.in/thumb/msid-100487670,updatedat-1684990349923,width-1280,height-720,resizemode-75/100487670.jpg",2023-05-25T02:27:05Z,"Delhi-Dehradun Vande Bharat Express: Commercial Ops To Start May 29 | Check Fare, Timings, Route, Other Details",general,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"Quordle 486 answer for May 25: Step up your game! Check Quordle hints, clues, solutions - HT Tech","Quordle 486 answer for May 25: Don't take any stress. Crack the answer with these Quordle hints, clues and solutions.",https://tech.hindustantimes.com/how-to/quordle-486-answer-for-may-25-step-up-your-game-check-quordle-hints-clues-solutions-71684980339340.html,https://images.hindustantimes.com/tech/img/2023/05/25/1600x900/Quordle_play_store_2_1678105501030_1684980422549.PNG,2023-05-25T02:19:54Z,"Quordle 486 answer for May 25: May it be Wordle or Quordle, if you play the game without referring to the hints and clues, it all depends on your luck and guesses to figure out the answer. With only â€¦ [+1783 chars]",general,in
"{'id': None, 'name': 'PINKVILLA'}",Sneha Hiro,'Proud' mom Juhi Chawla drops happy pics from daughter Jahnavi's graduation ceremony; Priyanka Chopra REACTS - PINKVILLA,"On Wednesday, Actress Juhi Chawla Took To Her Instagram Handle And Shared Pictures From Her Daughter Jahnavi's Graduation Ceremony.",https://www.pinkvilla.com/entertainment/news/proud-mom-juhi-chawla-drops-happy-pics-from-daughter-jahnavis-graduation-ceremony-priyanka-chopra-reacts-1222707,https://www.pinkvilla.com/english/images/2023/05/799694545_befunky-collage-2023-05-25t074038-583_1280*720.jpg,2023-05-25T02:16:12Z,"Actress Juhi Chawla is quite active on social media. She makes sure to keep her fans updated about her whereabouts on Instagram. On Wednesday, Juhi took to her handle and shared pictures from her dauâ€¦ [+1825 chars]",general,in
"{'id': None, 'name': 'Crictoday.com'}",Venkat Narayanan,Dhoni was desperate: Sanjay Manjrekar makes a strong remark against CSK captain for wasting time - Crictoday.com (Cricket News) ,"During the game, Dhoni faced criticism for wasting time. Surprisingly, Dhoni seemed content to wait until Pathirana became eligible to bowl.",http://crictoday.com/cricket/news/dhoni-was-desperate-sanjay-manjrekar-makes-a-strong-remark-against-csk-captain-for-wasting-time/,https://crictoday.com/wp-content/uploads/2023/05/dhoni-5-1024x576-1-1.jpg,2023-05-25T02:05:26Z,Former India cricketer Sanjay Manjrekar recently shared his insights on a controversial incident that occurred during the Indian Premier League (IPL) match between the Chennai Super Kings (CSK) and tâ€¦ [+1548 chars],general,in
"{'id': None, 'name': 'NDTV News'}",,"Amid Opposition's Boycott Call For New Parliament Opening, 2 Parties Accept Invite - NDTV","As the inauguration of the new parliament by PM Narendra Modi sparked a row, with many parties announcing a boycott of the event, both Biju Janata Dal and YSRCP on Wednesday announced their decision to attend the inaugural ceremony.",https://www.ndtv.com/india-news/new-parliament-inauguration-amid-oppositions-boycott-call-for-new-parliament-opening-2-parties-ysrcp-bjd-accept-invite-4064244,https://c.ndtvimg.com/2023-05/0e1ivink_new-parliament-ani_625x300_25_May_23.jpg,2023-05-25T02:04:49Z,"New Delhi: As the inauguration of the new parliament by PM Narendra Modi sparked a row, with many parties announcing a boycott of the event, both Biju Janata Dal and YSRCP on Wednesday announced theiâ€¦ [+3564 chars]",general,in
"{'id': None, 'name': 'NDTV News'}",,Meta's 'Efficiency' Layoffs Take a Toll on Employee Productivity - NDTV,"Meta Platforms Inc. employees received news Wednesday of the final round of previously announced job cuts, which affected thousands of workers in the company's business departments.",https://www.ndtv.com/world-news/meta-job-cuts-facebook-mark-zuckerburg-metas-efficiency-layoffs-take-a-toll-on-employee-productivity-4064237,https://c.ndtvimg.com/2023-05/m24k7rio_meta-generic_625x300_25_May_23.jpg,2023-05-25T02:00:43Z,"Meta, which owns Facebook, Instagram and WhatsApp, said the layoffs were necessary to improve efficiency
Meta Platforms Inc. employees received news Wednesday of the final round of previously announâ€¦ [+3464 chars]",general,in
"{'id': None, 'name': 'Hindustan Times'}",HT Education Desk,TS EAMCET result 2023 declared on eamcet.tsche.ac.in - Hindustan Times,TS EAMCET Result 2023 has been declared. Aspirants can check it on eamcet.tsche.ac.in. | Competitive Exams,https://www.hindustantimes.com/education/competitive-exams/ts-eamcet-result-2023-eamcet-tsche-ac-in-direct-link-toppers-cut-off-latest-news-101684979007025.html,https://www.hindustantimes.com/ht-img/img/2023/05/25/1600x900/ts_eamcet_result_1684979504664_1684979504954.jpg,2023-05-25T01:54:48Z,"TS EAMCET Result 2023: Jawaharlal Nehru Technological University Hyderabad (JNTUH) has announced result of the Telangana Engineering, Agriculture and Medical Common Entrance Test or TS EAMCET 2023 toâ€¦ [+1071 chars]",general,in
"{'id': None, 'name': 'Hindustan Times'}",HT News Desk,â€˜We care even for our enemiesâ€™: PM Modi after arrival from 3-nation visit - Hindustan Times,"PM Modi arrived at Palam airport in Delhi after concluding his three-nation visit to Japan, Papua New Guinea and Australia. | Latest News India",https://www.hindustantimes.com/india-news/pm-modi-pm-modi-three-nation-visit-japan-australia-papua-new-guinea-101684978108496.html,https://www.hindustantimes.com/ht-img/img/2023/05/25/1600x900/Screenshot_2023-05-25_070146_1684978315940_1684978325274.png,2023-05-25T01:40:52Z,"Prime Minister Narendra Modi on Thursday landed in India after concluding his three-nation visit to Japan, Papua New Guinea and Australia. Addressing the party workers at Delhi's Palam airport, the pâ€¦ [+3032 chars]",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,SGX Nifty down 50 points; here's what changed for market while you were sleeping - Economic Times,Securities in the ban period under the F&O segment include companies in which the security has crossed 95% of the market-wide position limit.,https://economictimes.indiatimes.com/markets/stocks/news/sgx-nifty-down-50-points-heres-what-changed-for-market-while-you-were-sleeping/articleshow/100482655.cms,"https://img.etimg.com/thumb/msid-100482648,width-1070,height-580,imgsize-88221,overlay-etmarkets/photo.jpg",2023-05-25T01:31:00Z,"Weakness in global markets dragged domestic indices down on Wednesday as the overhang of US debt ceiling negotiation influenced sentiments.""Domestic markets have taken pause with Nifty facing minor râ€¦ [+2559 chars]",general,in
